response,result_financeiro,result_acumulado
1,5864,6412108
0,-399,6411709
1,5864,6417573
0,-399,6417174
0,-399,6416775
0,-399,6416376
1,5864,6422240
0,-399,6421841
1,5864,6427705
0,-399,6427306
0,-399,6426907
0,-399,6426508
0,-399,6426109
0,-399,6425710
0,-399,6425311
0,-399,6424912
1,5864,6430776
0,-399,6430377
0,-399,6429978
1,5864,6435842
0,-399,6435443
0,-399,6435044
0,-399,6434645
0,-399,6434246
0,-399,6433847
0,-399,6433448
0,-399,6433049
0,-399,6432650
0,-399,6432251
0,-399,6431852
0,-399,6431453
0,-399,6431054
0,-399,6430655
1,5864,6436519
1,5864,6442383
0,-399,6441984
0,-399,6441585
0,-399,6441186
0,-399,6440787
0,-399,6440388
0,-399,6439989
0,-399,6439590
0,-399,6439191
0,-399,6438792
0,-399,6438393
0,-399,6437994
0,-399,6437595
0,-399,6437196
0,-399,6436797
0,-399,6436398
1,5864,6442262
0,-399,6441863
0,-399,6441464
0,-399,6441065
0,-399,6440666
0,-399,6440267
1,5864,6446131
0,-399,6445732
0,-399,6445333
0,-399,6444934
0,-399,6444535
1,5864,6450399
0,-399,6450000
0,-399,6449601
0,-399,6449202
0,-399,6448803
0,-399,6448404
0,-399,6448005
1,5864,6453869
0,-399,6453470
0,-399,6453071
0,-399,6452672
0,-399,6452273
1,5864,6458137
1,5864,6464001
0,-399,6463602
0,-399,6463203
0,-399,6462804
0,-399,6462405
1,5864,6468269
0,-399,6467870
1,5864,6473734
0,-399,6473335
0,-399,6472936
0,-399,6472537
0,-399,6472138
0,-399,6471739
0,-399,6471340
1,5864,6477204
0,-399,6476805
0,-399,6476406
0,-399,6476007
0,-399,6475608
0,-399,6475209
0,-399,6474810
0,-399,6474411
0,-399,6474012
0,-399,6473613
0,-399,6473214
0,-399,6472815
0,-399,6472416
0,-399,6472017
0,-399,6471618
0,-399,6471219
0,-399,6470820
0,-399,6470421
0,-399,6470022
0,-399,6469623
0,-399,6469224
0,-399,6468825
0,-399,6468426
0,-399,6468027
0,-399,6467628
0,-399,6467229
0,-399,6466830
0,-399,6466431
0,-399,6466032
0,-399,6465633
0,-399,6465234
0,-399,6464835
0,-399,6464436
0,-399,6464037
0,-399,6463638
0,-399,6463239
0,-399,6462840
0,-399,6462441
0,-399,6462042
0,-399,6461643
0,-399,6461244
0,-399,6460845
0,-399,6460446
0,-399,6460047
0,-399,6459648
0,-399,6459249
0,-399,6458850
0,-399,6458451
0,-399,6458052
0,-399,6457653
0,-399,6457254
0,-399,6456855
0,-399,6456456
1,5864,6462320
0,-399,6461921
0,-399,6461522
0,-399,6461123
0,-399,6460724
0,-399,6460325
0,-399,6459926
0,-399,6459527
0,-399,6459128
0,-399,6458729
0,-399,6458330
0,-399,6457931
0,-399,6457532
0,-399,6457133
0,-399,6456734
0,-399,6456335
0,-399,6455936
0,-399,6455537
0,-399,6455138
0,-399,6454739
0,-399,6454340
0,-399,6453941
0,-399,6453542
1,5864,6459406
0,-399,6459007
0,-399,6458608
0,-399,6458209
0,-399,6457810
0,-399,6457411
0,-399,6457012
0,-399,6456613
0,-399,6456214
0,-399,6455815
0,-399,6455416
0,-399,6455017
1,5864,6460881
0,-399,6460482
0,-399,6460083
0,-399,6459684
0,-399,6459285
0,-399,6458886
0,-399,6458487
0,-399,6458088
0,-399,6457689
0,-399,6457290
0,-399,6456891
0,-399,6456492
0,-399,6456093
0,-399,6455694
0,-399,6455295
0,-399,6454896
1,5864,6460760
0,-399,6460361
0,-399,6459962
0,-399,6459563
0,-399,6459164
0,-399,6458765
0,-399,6458366
0,-399,6457967
0,-399,6457568
0,-399,6457169
0,-399,6456770
0,-399,6456371
1,5864,6462235
0,-399,6461836
0,-399,6461437
0,-399,6461038
0,-399,6460639
0,-399,6460240
0,-399,6459841
0,-399,6459442
1,5864,6465306
0,-399,6464907
0,-399,6464508
0,-399,6464109
0,-399,6463710
0,-399,6463311
0,-399,6462912
0,-399,6462513
0,-399,6462114
0,-399,6461715
0,-399,6461316
0,-399,6460917
0,-399,6460518
0,-399,6460119
0,-399,6459720
0,-399,6459321
0,-399,6458922
0,-399,6458523
0,-399,6458124
0,-399,6457725
0,-399,6457326
0,-399,6456927
0,-399,6456528
0,-399,6456129
1,5864,6461993
0,-399,6461594
0,-399,6461195
0,-399,6460796
0,-399,6460397
0,-399,6459998
0,-399,6459599
0,-399,6459200
0,-399,6458801
1,5864,6464665
0,-399,6464266
0,-399,6463867
0,-399,6463468
0,-399,6463069
0,-399,6462670
0,-399,6462271
0,-399,6461872
0,-399,6461473
0,-399,6461074
0,-399,6460675
0,-399,6460276
0,-399,6459877
0,-399,6459478
0,-399,6459079
0,-399,6458680
0,-399,6458281
0,-399,6457882
0,-399,6457483
0,-399,6457084
0,-399,6456685
0,-399,6456286
0,-399,6455887
0,-399,6455488
0,-399,6455089
0,-399,6454690
0,-399,6454291
0,-399,6453892
0,-399,6453493
0,-399,6453094
0,-399,6452695
0,-399,6452296
0,-399,6451897
0,-399,6451498
0,-399,6451099
0,-399,6450700
1,5864,6456564
0,-399,6456165
0,-399,6455766
0,-399,6455367
1,5864,6461231
0,-399,6460832
0,-399,6460433
0,-399,6460034
0,-399,6459635
0,-399,6459236
0,-399,6458837
0,-399,6458438
0,-399,6458039
0,-399,6457640
1,5864,6463504
1,5864,6469368
0,-399,6468969
0,-399,6468570
0,-399,6468171
0,-399,6467772
0,-399,6467373
0,-399,6466974
0,-399,6466575
0,-399,6466176
0,-399,6465777
0,-399,6465378
0,-399,6464979
0,-399,6464580
0,-399,6464181
0,-399,6463782
0,-399,6463383
0,-399,6462984
1,5864,6468848
0,-399,6468449
0,-399,6468050
0,-399,6467651
0,-399,6467252
0,-399,6466853
0,-399,6466454
0,-399,6466055
0,-399,6465656
0,-399,6465257
1,5864,6471121
0,-399,6470722
0,-399,6470323
0,-399,6469924
1,5864,6475788
0,-399,6475389
0,-399,6474990
0,-399,6474591
0,-399,6474192
0,-399,6473793
0,-399,6473394
0,-399,6472995
0,-399,6472596
0,-399,6472197
0,-399,6471798
0,-399,6471399
0,-399,6471000
0,-399,6470601
0,-399,6470202
0,-399,6469803
0,-399,6469404
0,-399,6469005
0,-399,6468606
1,5864,6474470
0,-399,6474071
0,-399,6473672
0,-399,6473273
0,-399,6472874
0,-399,6472475
0,-399,6472076
1,5864,6477940
0,-399,6477541
0,-399,6477142
0,-399,6476743
0,-399,6476344
0,-399,6475945
0,-399,6475546
0,-399,6475147
0,-399,6474748
0,-399,6474349
0,-399,6473950
0,-399,6473551
0,-399,6473152
0,-399,6472753
0,-399,6472354
0,-399,6471955
0,-399,6471556
0,-399,6471157
0,-399,6470758
0,-399,6470359
0,-399,6469960
0,-399,6469561
0,-399,6469162
0,-399,6468763
0,-399,6468364
0,-399,6467965
0,-399,6467566
1,5864,6473430
0,-399,6473031
0,-399,6472632
0,-399,6472233
0,-399,6471834
0,-399,6471435
0,-399,6471036
0,-399,6470637
0,-399,6470238
0,-399,6469839
0,-399,6469440
0,-399,6469041
1,5864,6474905
0,-399,6474506
0,-399,6474107
0,-399,6473708
0,-399,6473309
0,-399,6472910
0,-399,6472511
0,-399,6472112
0,-399,6471713
0,-399,6471314
0,-399,6470915
0,-399,6470516
0,-399,6470117
0,-399,6469718
0,-399,6469319
0,-399,6468920
0,-399,6468521
1,5864,6474385
0,-399,6473986
0,-399,6473587
0,-399,6473188
0,-399,6472789
0,-399,6472390
0,-399,6471991
0,-399,6471592
0,-399,6471193
0,-399,6470794
0,-399,6470395
0,-399,6469996
0,-399,6469597
0,-399,6469198
0,-399,6468799
0,-399,6468400
0,-399,6468001
0,-399,6467602
0,-399,6467203
1,5864,6473067
0,-399,6472668
0,-399,6472269
0,-399,6471870
0,-399,6471471
0,-399,6471072
1,5864,6476936
0,-399,6476537
0,-399,6476138
0,-399,6475739
0,-399,6475340
0,-399,6474941
0,-399,6474542
0,-399,6474143
0,-399,6473744
0,-399,6473345
0,-399,6472946
0,-399,6472547
0,-399,6472148
0,-399,6471749
0,-399,6471350
0,-399,6470951
1,5864,6476815
0,-399,6476416
0,-399,6476017
0,-399,6475618
0,-399,6475219
0,-399,6474820
0,-399,6474421
0,-399,6474022
1,5864,6479886
0,-399,6479487
0,-399,6479088
0,-399,6478689
0,-399,6478290
0,-399,6477891
0,-399,6477492
0,-399,6477093
0,-399,6476694
0,-399,6476295
0,-399,6475896
0,-399,6475497
0,-399,6475098
0,-399,6474699
1,5864,6480563
0,-399,6480164
0,-399,6479765
0,-399,6479366
0,-399,6478967
0,-399,6478568
0,-399,6478169
0,-399,6477770
0,-399,6477371
1,5864,6483235
0,-399,6482836
0,-399,6482437
0,-399,6482038
0,-399,6481639
0,-399,6481240
0,-399,6480841
1,5864,6486705
1,5864,6492569
1,5864,6498433
0,-399,6498034
0,-399,6497635
0,-399,6497236
0,-399,6496837
0,-399,6496438
0,-399,6496039
0,-399,6495640
0,-399,6495241
1,5864,6501105
0,-399,6500706
0,-399,6500307
0,-399,6499908
0,-399,6499509
0,-399,6499110
0,-399,6498711
0,-399,6498312
0,-399,6497913
0,-399,6497514
0,-399,6497115
1,5864,6502979
0,-399,6502580
0,-399,6502181
0,-399,6501782
0,-399,6501383
0,-399,6500984
0,-399,6500585
0,-399,6500186
0,-399,6499787
0,-399,6499388
0,-399,6498989
0,-399,6498590
0,-399,6498191
0,-399,6497792
1,5864,6503656
0,-399,6503257
0,-399,6502858
0,-399,6502459
0,-399,6502060
0,-399,6501661
1,5864,6507525
0,-399,6507126
0,-399,6506727
0,-399,6506328
0,-399,6505929
0,-399,6505530
0,-399,6505131
0,-399,6504732
0,-399,6504333
0,-399,6503934
0,-399,6503535
0,-399,6503136
0,-399,6502737
0,-399,6502338
0,-399,6501939
0,-399,6501540
0,-399,6501141
0,-399,6500742
0,-399,6500343
0,-399,6499944
0,-399,6499545
0,-399,6499146
0,-399,6498747
0,-399,6498348
0,-399,6497949
0,-399,6497550
0,-399,6497151
0,-399,6496752
0,-399,6496353
0,-399,6495954
0,-399,6495555
0,-399,6495156
0,-399,6494757
0,-399,6494358
0,-399,6493959
0,-399,6493560
0,-399,6493161
0,-399,6492762
0,-399,6492363
0,-399,6491964
0,-399,6491565
0,-399,6491166
0,-399,6490767
0,-399,6490368
0,-399,6489969
0,-399,6489570
0,-399,6489171
0,-399,6488772
0,-399,6488373
0,-399,6487974
0,-399,6487575
0,-399,6487176
0,-399,6486777
0,-399,6486378
0,-399,6485979
1,5864,6491843
1,5864,6497707
0,-399,6497308
0,-399,6496909
0,-399,6496510
0,-399,6496111
0,-399,6495712
0,-399,6495313
0,-399,6494914
1,5864,6500778
0,-399,6500379
0,-399,6499980
0,-399,6499581
1,5864,6505445
0,-399,6505046
0,-399,6504647
0,-399,6504248
0,-399,6503849
0,-399,6503450
0,-399,6503051
1,5864,6508915
0,-399,6508516
0,-399,6508117
0,-399,6507718
0,-399,6507319
1,5864,6513183
0,-399,6512784
0,-399,6512385
0,-399,6511986
1,5864,6517850
0,-399,6517451
0,-399,6517052
0,-399,6516653
0,-399,6516254
0,-399,6515855
0,-399,6515456
0,-399,6515057
1,5864,6520921
0,-399,6520522
0,-399,6520123
1,5864,6525987
0,-399,6525588
0,-399,6525189
0,-399,6524790
1,5864,6530654
0,-399,6530255
0,-399,6529856
0,-399,6529457
0,-399,6529058
0,-399,6528659
1,5864,6534523
1,5864,6540387
0,-399,6539988
0,-399,6539589
0,-399,6539190
0,-399,6538791
0,-399,6538392
0,-399,6537993
1,5864,6543857
0,-399,6543458
0,-399,6543059
0,-399,6542660
0,-399,6542261
0,-399,6541862
1,5864,6547726
0,-399,6547327
0,-399,6546928
1,5864,6552792
0,-399,6552393
0,-399,6551994
0,-399,6551595
0,-399,6551196
0,-399,6550797
0,-399,6550398
0,-399,6549999
0,-399,6549600
0,-399,6549201
0,-399,6548802
0,-399,6548403
1,5864,6554267
0,-399,6553868
0,-399,6553469
0,-399,6553070
0,-399,6552671
0,-399,6552272
0,-399,6551873
0,-399,6551474
0,-399,6551075
0,-399,6550676
0,-399,6550277
0,-399,6549878
0,-399,6549479
0,-399,6549080
0,-399,6548681
1,5864,6554545
0,-399,6554146
0,-399,6553747
0,-399,6553348
0,-399,6552949
0,-399,6552550
0,-399,6552151
0,-399,6551752
0,-399,6551353
0,-399,6550954
0,-399,6550555
1,5864,6556419
0,-399,6556020
0,-399,6555621
0,-399,6555222
0,-399,6554823
0,-399,6554424
0,-399,6554025
0,-399,6553626
0,-399,6553227
0,-399,6552828
0,-399,6552429
0,-399,6552030
0,-399,6551631
1,5864,6557495
0,-399,6557096
0,-399,6556697
1,5864,6562561
1,5864,6568425
0,-399,6568026
0,-399,6567627
0,-399,6567228
0,-399,6566829
0,-399,6566430
0,-399,6566031
0,-399,6565632
0,-399,6565233
0,-399,6564834
0,-399,6564435
1,5864,6570299
0,-399,6569900
0,-399,6569501
0,-399,6569102
1,5864,6574966
0,-399,6574567
0,-399,6574168
1,5864,6580032
0,-399,6579633
0,-399,6579234
0,-399,6578835
0,-399,6578436
0,-399,6578037
0,-399,6577638
0,-399,6577239
0,-399,6576840
0,-399,6576441
0,-399,6576042
1,5864,6581906
0,-399,6581507
0,-399,6581108
0,-399,6580709
0,-399,6580310
1,5864,6586174
0,-399,6585775
0,-399,6585376
0,-399,6584977
0,-399,6584578
1,5864,6590442
0,-399,6590043
0,-399,6589644
0,-399,6589245
0,-399,6588846
0,-399,6588447
0,-399,6588048
0,-399,6587649
0,-399,6587250
0,-399,6586851
0,-399,6586452
1,5864,6592316
0,-399,6591917
0,-399,6591518
0,-399,6591119
0,-399,6590720
0,-399,6590321
0,-399,6589922
0,-399,6589523
0,-399,6589124
1,5864,6594988
0,-399,6594589
0,-399,6594190
0,-399,6593791
0,-399,6593392
0,-399,6592993
0,-399,6592594
0,-399,6592195
0,-399,6591796
0,-399,6591397
0,-399,6590998
1,5864,6596862
0,-399,6596463
0,-399,6596064
0,-399,6595665
0,-399,6595266
0,-399,6594867
0,-399,6594468
0,-399,6594069
0,-399,6593670
0,-399,6593271
0,-399,6592872
0,-399,6592473
0,-399,6592074
0,-399,6591675
1,5864,6597539
0,-399,6597140
0,-399,6596741
0,-399,6596342
0,-399,6595943
0,-399,6595544
0,-399,6595145
0,-399,6594746
0,-399,6594347
1,5864,6600211
1,5864,6606075
0,-399,6605676
0,-399,6605277
0,-399,6604878
0,-399,6604479
0,-399,6604080
0,-399,6603681
1,5864,6609545
1,5864,6615409
0,-399,6615010
1,5864,6620874
0,-399,6620475
0,-399,6620076
0,-399,6619677
0,-399,6619278
1,5864,6625142
0,-399,6624743
0,-399,6624344
1,5864,6630208
0,-399,6629809
0,-399,6629410
1,5864,6635274
0,-399,6634875
0,-399,6634476
0,-399,6634077
0,-399,6633678
0,-399,6633279
0,-399,6632880
0,-399,6632481
0,-399,6632082
0,-399,6631683
0,-399,6631284
0,-399,6630885
0,-399,6630486
0,-399,6630087
0,-399,6629688
0,-399,6629289
0,-399,6628890
0,-399,6628491
0,-399,6628092
0,-399,6627693
0,-399,6627294
0,-399,6626895
0,-399,6626496
0,-399,6626097
0,-399,6625698
0,-399,6625299
0,-399,6624900
0,-399,6624501
1,5864,6630365
0,-399,6629966
0,-399,6629567
0,-399,6629168
0,-399,6628769
1,5864,6634633
0,-399,6634234
0,-399,6633835
0,-399,6633436
0,-399,6633037
0,-399,6632638
0,-399,6632239
0,-399,6631840
0,-399,6631441
0,-399,6631042
0,-399,6630643
0,-399,6630244
0,-399,6629845
0,-399,6629446
0,-399,6629047
0,-399,6628648
0,-399,6628249
1,5864,6634113
0,-399,6633714
0,-399,6633315
0,-399,6632916
0,-399,6632517
0,-399,6632118
0,-399,6631719
0,-399,6631320
0,-399,6630921
0,-399,6630522
0,-399,6630123
1,5864,6635987
0,-399,6635588
0,-399,6635189
1,5864,6641053
0,-399,6640654
0,-399,6640255
0,-399,6639856
0,-399,6639457
0,-399,6639058
0,-399,6638659
0,-399,6638260
0,-399,6637861
1,5864,6643725
0,-399,6643326
0,-399,6642927
0,-399,6642528
0,-399,6642129
0,-399,6641730
0,-399,6641331
0,-399,6640932
0,-399,6640533
0,-399,6640134
1,5864,6645998
0,-399,6645599
1,5864,6651463
0,-399,6651064
0,-399,6650665
0,-399,6650266
0,-399,6649867
0,-399,6649468
1,5864,6655332
0,-399,6654933
0,-399,6654534
0,-399,6654135
0,-399,6653736
0,-399,6653337
0,-399,6652938
0,-399,6652539
1,5864,6658403
1,5864,6664267
0,-399,6663868
0,-399,6663469
0,-399,6663070
0,-399,6662671
0,-399,6662272
0,-399,6661873
0,-399,6661474
0,-399,6661075
0,-399,6660676
0,-399,6660277
1,5864,6666141
0,-399,6665742
0,-399,6665343
0,-399,6664944
0,-399,6664545
0,-399,6664146
0,-399,6663747
0,-399,6663348
0,-399,6662949
0,-399,6662550
1,5864,6668414
0,-399,6668015
0,-399,6667616
0,-399,6667217
0,-399,6666818
0,-399,6666419
1,5864,6672283
0,-399,6671884
0,-399,6671485
0,-399,6671086
0,-399,6670687
0,-399,6670288
0,-399,6669889
1,5864,6675753
1,5864,6681617
0,-399,6681218
0,-399,6680819
0,-399,6680420
0,-399,6680021
0,-399,6679622
0,-399,6679223
1,5864,6685087
0,-399,6684688
0,-399,6684289
0,-399,6683890
0,-399,6683491
0,-399,6683092
1,5864,6688956
0,-399,6688557
0,-399,6688158
0,-399,6687759
0,-399,6687360
0,-399,6686961
0,-399,6686562
0,-399,6686163
0,-399,6685764
0,-399,6685365
0,-399,6684966
0,-399,6684567
0,-399,6684168
0,-399,6683769
0,-399,6683370
0,-399,6682971
0,-399,6682572
0,-399,6682173
0,-399,6681774
0,-399,6681375
0,-399,6680976
0,-399,6680577
0,-399,6680178
0,-399,6679779
0,-399,6679380
1,5864,6685244
0,-399,6684845
0,-399,6684446
0,-399,6684047
0,-399,6683648
0,-399,6683249
0,-399,6682850
0,-399,6682451
0,-399,6682052
0,-399,6681653
0,-399,6681254
0,-399,6680855
1,5864,6686719
0,-399,6686320
0,-399,6685921
0,-399,6685522
0,-399,6685123
0,-399,6684724
0,-399,6684325
0,-399,6683926
0,-399,6683527
0,-399,6683128
0,-399,6682729
1,5864,6688593
1,5864,6694457
0,-399,6694058
0,-399,6693659
0,-399,6693260
0,-399,6692861
1,5864,6698725
0,-399,6698326
0,-399,6697927
0,-399,6697528
0,-399,6697129
0,-399,6696730
0,-399,6696331
0,-399,6695932
0,-399,6695533
0,-399,6695134
0,-399,6694735
0,-399,6694336
0,-399,6693937
0,-399,6693538
0,-399,6693139
0,-399,6692740
0,-399,6692341
0,-399,6691942
0,-399,6691543
1,5864,6697407
0,-399,6697008
0,-399,6696609
0,-399,6696210
0,-399,6695811
0,-399,6695412
1,5864,6701276
0,-399,6700877
1,5864,6706741
0,-399,6706342
0,-399,6705943
0,-399,6705544
1,5864,6711408
0,-399,6711009
0,-399,6710610
0,-399,6710211
0,-399,6709812
0,-399,6709413
1,5864,6715277
0,-399,6714878
0,-399,6714479
1,5864,6720343
1,5864,6726207
0,-399,6725808
0,-399,6725409
0,-399,6725010
0,-399,6724611
0,-399,6724212
1,5864,6730076
0,-399,6729677
0,-399,6729278
0,-399,6728879
0,-399,6728480
0,-399,6728081
0,-399,6727682
0,-399,6727283
0,-399,6726884
1,5864,6732748
0,-399,6732349
0,-399,6731950
0,-399,6731551
0,-399,6731152
0,-399,6730753
0,-399,6730354
0,-399,6729955
1,5864,6735819
1,5864,6741683
0,-399,6741284
0,-399,6740885
0,-399,6740486
1,5864,6746350
0,-399,6745951
0,-399,6745552
0,-399,6745153
0,-399,6744754
0,-399,6744355
0,-399,6743956
0,-399,6743557
0,-399,6743158
0,-399,6742759
0,-399,6742360
0,-399,6741961
0,-399,6741562
0,-399,6741163
1,5864,6747027
0,-399,6746628
0,-399,6746229
1,5864,6752093
0,-399,6751694
0,-399,6751295
0,-399,6750896
0,-399,6750497
0,-399,6750098
0,-399,6749699
0,-399,6749300
0,-399,6748901
0,-399,6748502
0,-399,6748103
0,-399,6747704
0,-399,6747305
0,-399,6746906
1,5864,6752770
0,-399,6752371
0,-399,6751972
0,-399,6751573
0,-399,6751174
0,-399,6750775
0,-399,6750376
0,-399,6749977
0,-399,6749578
0,-399,6749179
0,-399,6748780
0,-399,6748381
0,-399,6747982
0,-399,6747583
0,-399,6747184
0,-399,6746785
0,-399,6746386
0,-399,6745987
0,-399,6745588
1,5864,6751452
1,5864,6757316
0,-399,6756917
0,-399,6756518
1,5864,6762382
0,-399,6761983
0,-399,6761584
1,5864,6767448
0,-399,6767049
0,-399,6766650
0,-399,6766251
0,-399,6765852
0,-399,6765453
1,5864,6771317
0,-399,6770918
0,-399,6770519
0,-399,6770120
0,-399,6769721
0,-399,6769322
0,-399,6768923
0,-399,6768524
0,-399,6768125
0,-399,6767726
0,-399,6767327
0,-399,6766928
0,-399,6766529
0,-399,6766130
0,-399,6765731
1,5864,6771595
0,-399,6771196
0,-399,6770797
0,-399,6770398
0,-399,6769999
0,-399,6769600
0,-399,6769201
0,-399,6768802
0,-399,6768403
0,-399,6768004
0,-399,6767605
0,-399,6767206
0,-399,6766807
0,-399,6766408
0,-399,6766009
0,-399,6765610
0,-399,6765211
0,-399,6764812
1,5864,6770676
0,-399,6770277
0,-399,6769878
1,5864,6775742
0,-399,6775343
0,-399,6774944
0,-399,6774545
1,5864,6780409
0,-399,6780010
0,-399,6779611
1,5864,6785475
0,-399,6785076
0,-399,6784677
0,-399,6784278
0,-399,6783879
0,-399,6783480
0,-399,6783081
0,-399,6782682
0,-399,6782283
0,-399,6781884
0,-399,6781485
0,-399,6781086
0,-399,6780687
0,-399,6780288
0,-399,6779889
0,-399,6779490
0,-399,6779091
0,-399,6778692
0,-399,6778293
0,-399,6777894
0,-399,6777495
0,-399,6777096
0,-399,6776697
0,-399,6776298
0,-399,6775899
0,-399,6775500
1,5864,6781364
0,-399,6780965
1,5864,6786829
0,-399,6786430
0,-399,6786031
0,-399,6785632
0,-399,6785233
0,-399,6784834
1,5864,6790698
0,-399,6790299
1,5864,6796163
0,-399,6795764
0,-399,6795365
0,-399,6794966
0,-399,6794567
0,-399,6794168
0,-399,6793769
0,-399,6793370
0,-399,6792971
0,-399,6792572
0,-399,6792173
0,-399,6791774
0,-399,6791375
1,5864,6797239
0,-399,6796840
0,-399,6796441
1,5864,6802305
0,-399,6801906
0,-399,6801507
0,-399,6801108
1,5864,6806972
1,5864,6812836
0,-399,6812437
0,-399,6812038
0,-399,6811639
0,-399,6811240
0,-399,6810841
0,-399,6810442
0,-399,6810043
0,-399,6809644
1,5864,6815508
0,-399,6815109
0,-399,6814710
0,-399,6814311
1,5864,6820175
0,-399,6819776
1,5864,6825640
0,-399,6825241
0,-399,6824842
0,-399,6824443
0,-399,6824044
0,-399,6823645
0,-399,6823246
0,-399,6822847
0,-399,6822448
0,-399,6822049
0,-399,6821650
0,-399,6821251
0,-399,6820852
0,-399,6820453
0,-399,6820054
0,-399,6819655
0,-399,6819256
0,-399,6818857
0,-399,6818458
1,5864,6824322
0,-399,6823923
0,-399,6823524
0,-399,6823125
0,-399,6822726
0,-399,6822327
0,-399,6821928
1,5864,6827792
1,5864,6833656
0,-399,6833257
0,-399,6832858
0,-399,6832459
0,-399,6832060
0,-399,6831661
0,-399,6831262
0,-399,6830863
0,-399,6830464
0,-399,6830065
0,-399,6829666
0,-399,6829267
0,-399,6828868
1,5864,6834732
0,-399,6834333
0,-399,6833934
0,-399,6833535
1,5864,6839399
0,-399,6839000
0,-399,6838601
1,5864,6844465
0,-399,6844066
0,-399,6843667
1,5864,6849531
0,-399,6849132
0,-399,6848733
0,-399,6848334
0,-399,6847935
1,5864,6853799
0,-399,6853400
0,-399,6853001
0,-399,6852602
0,-399,6852203
0,-399,6851804
1,5864,6857668
0,-399,6857269
1,5864,6863133
0,-399,6862734
0,-399,6862335
0,-399,6861936
0,-399,6861537
0,-399,6861138
0,-399,6860739
1,5864,6866603
1,5864,6872467
0,-399,6872068
0,-399,6871669
0,-399,6871270
0,-399,6870871
0,-399,6870472
0,-399,6870073
0,-399,6869674
0,-399,6869275
0,-399,6868876
0,-399,6868477
0,-399,6868078
1,5864,6873942
1,5864,6879806
0,-399,6879407
0,-399,6879008
0,-399,6878609
0,-399,6878210
0,-399,6877811
0,-399,6877412
0,-399,6877013
0,-399,6876614
0,-399,6876215
0,-399,6875816
1,5864,6881680
0,-399,6881281
0,-399,6880882
0,-399,6880483
0,-399,6880084
0,-399,6879685
0,-399,6879286
0,-399,6878887
0,-399,6878488
0,-399,6878089
0,-399,6877690
0,-399,6877291
0,-399,6876892
0,-399,6876493
0,-399,6876094
0,-399,6875695
1,5864,6881559
0,-399,6881160
1,5864,6887024
0,-399,6886625
0,-399,6886226
0,-399,6885827
0,-399,6885428
1,5864,6891292
0,-399,6890893
0,-399,6890494
0,-399,6890095
0,-399,6889696
0,-399,6889297
0,-399,6888898
0,-399,6888499
0,-399,6888100
0,-399,6887701
0,-399,6887302
0,-399,6886903
1,5864,6892767
0,-399,6892368
1,5864,6898232
0,-399,6897833
0,-399,6897434
0,-399,6897035
0,-399,6896636
0,-399,6896237
0,-399,6895838
0,-399,6895439
0,-399,6895040
0,-399,6894641
0,-399,6894242
0,-399,6893843
0,-399,6893444
0,-399,6893045
1,5864,6898909
0,-399,6898510
0,-399,6898111
0,-399,6897712
0,-399,6897313
1,5864,6903177
0,-399,6902778
0,-399,6902379
0,-399,6901980
0,-399,6901581
0,-399,6901182
0,-399,6900783
0,-399,6900384
0,-399,6899985
0,-399,6899586
1,5864,6905450
0,-399,6905051
1,5864,6910915
0,-399,6910516
0,-399,6910117
0,-399,6909718
0,-399,6909319
0,-399,6908920
0,-399,6908521
0,-399,6908122
0,-399,6907723
0,-399,6907324
0,-399,6906925
0,-399,6906526
0,-399,6906127
0,-399,6905728
0,-399,6905329
0,-399,6904930
0,-399,6904531
0,-399,6904132
0,-399,6903733
0,-399,6903334
0,-399,6902935
0,-399,6902536
0,-399,6902137
0,-399,6901738
0,-399,6901339
0,-399,6900940
1,5864,6906804
0,-399,6906405
0,-399,6906006
0,-399,6905607
0,-399,6905208
0,-399,6904809
1,5864,6910673
0,-399,6910274
0,-399,6909875
0,-399,6909476
0,-399,6909077
1,5864,6914941
0,-399,6914542
0,-399,6914143
0,-399,6913744
0,-399,6913345
0,-399,6912946
0,-399,6912547
0,-399,6912148
0,-399,6911749
1,5864,6917613
0,-399,6917214
1,5864,6923078
0,-399,6922679
0,-399,6922280
0,-399,6921881
0,-399,6921482
0,-399,6921083
0,-399,6920684
0,-399,6920285
1,5864,6926149
0,-399,6925750
0,-399,6925351
0,-399,6924952
0,-399,6924553
0,-399,6924154
0,-399,6923755
0,-399,6923356
0,-399,6922957
0,-399,6922558
0,-399,6922159
1,5864,6928023
0,-399,6927624
0,-399,6927225
0,-399,6926826
0,-399,6926427
0,-399,6926028
0,-399,6925629
0,-399,6925230
0,-399,6924831
0,-399,6924432
0,-399,6924033
0,-399,6923634
0,-399,6923235
1,5864,6929099
0,-399,6928700
0,-399,6928301
0,-399,6927902
0,-399,6927503
0,-399,6927104
0,-399,6926705
0,-399,6926306
0,-399,6925907
0,-399,6925508
0,-399,6925109
0,-399,6924710
0,-399,6924311
0,-399,6923912
0,-399,6923513
0,-399,6923114
1,5864,6928978
0,-399,6928579
0,-399,6928180
0,-399,6927781
0,-399,6927382
0,-399,6926983
0,-399,6926584
0,-399,6926185
0,-399,6925786
0,-399,6925387
1,5864,6931251
0,-399,6930852
0,-399,6930453
0,-399,6930054
0,-399,6929655
0,-399,6929256
1,5864,6935120
0,-399,6934721
0,-399,6934322
0,-399,6933923
0,-399,6933524
0,-399,6933125
0,-399,6932726
